Date,DNI,data_value
2024-12-01 00:00:00,0.0,10.6
2024-12-01 00:30:00,0.0,10.51
2024-12-01 01:00:00,0.0,10.85
2024-12-01 01:30:00,0.0,10.66
2024-12-01 02:00:00,0.0,10.07
2024-12-01 02:30:00,0.0,10.0
2024-12-01 03:00:00,0.0,10.26
2024-12-01 03:30:00,0.0,10.25
2024-12-01 04:00:00,0.0,10.24
2024-12-01 04:30:00,0.0,10.2
2024-12-01 05:00:00,0.0,9.89
2024-12-01 05:30:00,0.0,10.25
2024-12-01 06:00:00,0.0,10.32
2024-12-01 06:30:00,0.0,10.15
2024-12-01 07:00:00,0.0,10.3
2024-12-01 07:30:00,0.0,10.81
2024-12-01 08:00:00,0.0,11.0
2024-12-01 08:30:00,7.0,10.77
2024-12-01 09:00:00,10.0,11.21
2024-12-01 09:30:00,18.0,11.57
2024-12-01 10:00:00,96.0,12.83
2024-12-01 10:30:00,62.0,12.78
2024-12-01 11:00:00,82.0,14.38
2024-12-01 11:30:00,78.0,13.66
2024-12-01 12:00:00,46.0,13.59
2024-12-01 12:30:00,42.0,14.79
2024-12-01 13:00:00,164.0,11.79
2024-12-01 13:30:00,82.0,14.25
2024-12-01 14:00:00,102.0,12.44
2024-12-01 14:30:00,71.0,12.47
2024-12-01 15:00:00,40.0,11.09
2024-12-01 15:30:00,0.0,8.51
2024-12-01 16:00:00,0.0,11.19
2024-12-01 16:30:00,0.0,11.0
2024-12-01 17:00:00,0.0,10.82
2024-12-01 17:30:00,0.0,6.03
2024-12-01 18:00:00,0.0,10.69
2024-12-01 18:30:00,0.0,10.78
2024-12-01 19:00:00,0.0,4.8500000000000005
2024-12-01 19:30:00,0.0,4.53
2024-12-01 20:00:00,0.0,10.79
2024-12-01 20:30:00,0.0,10.69
2024-12-01 21:00:00,0.0,10.56
2024-12-01 21:30:00,0.0,10.21
2024-12-01 22:00:00,0.0,9.83
2024-12-01 22:30:00,0.0,9.58
2024-12-01 23:00:00,0.0,9.33
2024-12-01 23:30:00,0.0,6.79
2024-12-02 00:00:00,0.0,8.99
2024-12-02 00:30:00,0.0,8.91
2024-12-02 01:00:00,0.0,8.83
2024-12-02 01:30:00,0.0,5.92
2024-12-02 02:00:00,0.0,8.540000000000001
2024-12-02 02:30:00,0.0,8.25
