Date,DNI,data_value
2024-04-01 00:00:00,0.0,6.78
2024-04-01 00:30:00,0.0,6.78
2024-04-01 01:00:00,0.0,6.76
2024-04-01 01:30:00,0.0,6.75
2024-04-01 02:00:00,0.0,6.75
2024-04-01 02:30:00,0.0,6.76
2024-04-01 03:00:00,0.0,6.78
2024-04-01 03:30:00,0.0,5.88
2024-04-01 04:00:00,0.0,6.8
2024-04-01 04:30:00,0.0,6.8100000000000005
2024-04-01 05:00:00,0.0,6.8100000000000005
2024-04-01 05:30:00,0.0,6.84
2024-04-01 06:00:00,0.0,6.88
2024-04-01 06:30:00,0.0,7.0
2024-04-01 07:00:00,3.0,7.23
2024-04-01 07:30:00,57.0,9.24
2024-04-01 08:00:00,108.0,11.56
2024-04-01 08:30:00,78.0,12.43
2024-04-01 09:00:00,66.0,12.69
2024-04-01 09:30:00,0.0,14.77
2024-04-01 10:00:00,29.0,15.08
2024-04-01 10:30:00,28.0,16.03
2024-04-01 11:00:00,0.0,15.78
2024-04-01 11:30:00,78.0,18.48
2024-04-01 12:00:00,673.0,20.0
2024-04-01 12:30:00,298.0,20.5
2024-04-01 13:00:00,458.0,19.94
2024-04-01 13:30:00,885.0,17.81
2024-04-01 14:00:00,653.0,20.91
2024-04-01 14:30:00,680.0,20.27
2024-04-01 15:00:00,294.0,16.98
2024-04-01 15:30:00,59.0,12.82
2024-04-01 16:00:00,0.0,9.1
2024-04-01 16:30:00,0.0,9.07
2024-04-01 17:00:00,53.0,10.38
2024-04-01 17:30:00,41.0,10.03
2024-04-01 18:00:00,11.0,9.25
2024-04-01 18:30:00,0.0,8.09
2024-04-01 19:00:00,0.0,6.45
2024-04-01 19:30:00,0.0,7.12
2024-04-01 20:00:00,0.0,0.76
2024-04-01 20:30:00,0.0,3.75
2024-04-01 21:00:00,0.0,1.84
2024-04-01 21:30:00,0.0,5.29
2024-04-01 22:00:00,0.0,-0.09
2024-04-01 22:30:00,0.0,1.37
2024-04-01 23:00:00,0.0,5.63
2024-04-01 23:30:00,0.0,5.3
2024-04-02 00:00:00,0.0,5.18
2024-04-02 00:30:00,0.0,4.92
2024-04-02 01:00:00,0.0,4.66
2024-04-02 01:30:00,0.0,4.57
2024-04-02 02:00:00,0.0,4.48
2024-04-02 02:30:00,0.0,4.97
2024-04-02 03:00:00,0.0,-0.56
2024-04-02 03:30:00,0.0,-0.88
2024-04-02 04:00:00,0.0,1.56
2024-04-02 04:30:00,0.0,5.84
2024-04-02 05:00:00,0.0,5.88
2024-04-02 05:30:00,0.0,4.8
2024-04-02 06:00:00,17.0,6.7700000000000005
2024-04-02 06:30:00,218.0,7.97
2024-04-02 07:00:00,430.0,9.06
2024-04-02 07:30:00,274.0,11.32
2024-04-02 08:00:00,194.0,13.19
2024-04-02 08:30:00,733.0,16.5
2024-04-02 09:00:00,722.0,14.82
2024-04-02 09:30:00,739.0,15.07
2024-04-02 10:00:00,691.0,20.76
2024-04-02 10:30:00,316.0,19.96
2024-04-02 11:00:00,32.0,17.19
2024-04-02 11:30:00,71.0,18.65
2024-04-02 12:00:00,454.0,21.22
2024-04-02 12:30:00,314.0,20.2
2024-04-02 13:00:00,479.0,20.13
2024-04-02 13:30:00,60.0,18.02
2024-04-02 14:00:00,167.0,17.45
2024-04-02 14:30:00,72.0,14.54
2024-04-02 15:00:00,1.0,13.76
2024-04-02 15:30:00,0.0,11.55
2024-04-02 16:00:00,0.0,11.44
2024-04-02 16:30:00,0.0,10.75
2024-04-02 17:00:00,0.0,10.26
2024-04-02 17:30:00,0.0,9.78
2024-04-02 18:00:00,0.0,9.33
2024-04-02 18:30:00,0.0,8.73
2024-04-02 19:00:00,0.0,8.17
2024-04-02 19:30:00,0.0,8.19
2024-04-02 20:00:00,0.0,8.21
2024-04-02 20:30:00,0.0,8.38
2024-04-02 21:00:00,0.0,8.56
2024-04-02 21:30:00,0.0,8.72
2024-04-02 22:00:00,0.0,8.88
2024-04-02 22:30:00,0.0,9.08
