Date,DNI,data_value
2024-01-01 00:00:00,0.0,2.92
2024-01-01 00:30:00,0.0,6.47
2024-01-01 01:00:00,0.0,6.3
2024-01-01 01:30:00,0.0,4.08
2024-01-01 02:00:00,0.0,5.74
2024-01-01 02:30:00,0.0,5.71
2024-01-01 03:00:00,0.0,2.46
2024-01-01 03:30:00,0.0,2.98
2024-01-01 04:00:00,0.0,4.08
2024-01-01 04:30:00,0.0,3.16
2024-01-01 05:00:00,0.0,3.54
2024-01-01 05:30:00,0.0,5.44
2024-01-01 06:00:00,0.0,5.26
2024-01-01 06:30:00,0.0,3.38
2024-01-01 07:00:00,0.0,3.7
2024-01-01 07:30:00,0.0,2.76
2024-01-01 08:00:00,0.0,2.14
2024-01-01 08:30:00,180.0,1.96
2024-01-01 09:00:00,300.0,2.76
2024-01-01 09:30:00,466.0,4.1
2024-01-01 10:00:00,554.0,5.46
2024-01-01 10:30:00,396.0,8.68
2024-01-01 11:00:00,598.0,9.66
2024-01-01 11:30:00,648.0,9.95
2024-01-01 12:00:00,101.0,9.35
2024-01-01 12:30:00,327.0,9.23
2024-01-01 13:00:00,50.0,9.1
2024-01-01 13:30:00,0.0,8.41
2024-01-01 14:00:00,17.0,7.71
2024-01-01 14:30:00,0.0,6.86
2024-01-01 15:00:00,42.0,6.24
2024-01-01 15:30:00,0.0,5.72
2024-01-01 16:00:00,0.0,5.62
2024-01-01 16:30:00,0.0,5.64
2024-01-01 17:00:00,0.0,5.67
2024-01-01 17:30:00,0.0,6.03
2024-01-01 18:00:00,0.0,6.37
2024-01-01 18:30:00,0.0,6.78
2024-01-01 19:00:00,0.0,7.18
2024-01-01 19:30:00,0.0,7.35
2024-01-01 20:00:00,0.0,7.56
2024-01-01 20:30:00,0.0,7.86
2024-01-01 21:00:00,0.0,8.17
2024-01-01 21:30:00,0.0,8.59
2024-01-01 22:00:00,0.0,9.04
2024-01-01 22:30:00,0.0,9.35
2024-01-01 23:00:00,0.0,9.64
2024-01-01 23:30:00,0.0,3.52
2024-01-02 00:00:00,0.0,4.65
2024-01-02 00:30:00,0.0,9.3
2024-01-02 01:00:00,0.0,10.46
2024-01-02 01:30:00,0.0,9.99
2024-01-02 02:00:00,0.0,9.51
2024-01-02 02:30:00,0.0,9.27
2024-01-02 03:00:00,0.0,9.03
2024-01-02 03:30:00,0.0,8.98
2024-01-02 04:00:00,0.0,8.52
2024-01-02 04:30:00,0.0,8.69
2024-01-02 05:00:00,0.0,9.3
2024-01-02 05:30:00,0.0,9.21
2024-01-02 06:00:00,0.0,9.11
2024-01-02 06:30:00,0.0,9.05
